track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,30,3000,car,1045.928,993.266,8.814,0.549,0.062,4.33,1.72
2,31,3100,car,1046.811,993.295,8.899,0.406,0.046,4.33,1.72
2,32,3200,car,1047.702,993.311,8.981,0.27,0.03,4.33,1.72
2,33,3300,car,1048.6,993.316,9.058,0.142,0.016,4.33,1.72
2,34,3400,car,1049.507,993.309,9.13,0.023,0.002,4.33,1.72
2,35,3500,car,1050.42,993.293,9.198,-0.087,-0.009,4.33,1.72
2,36,3600,car,1051.34,993.267,9.262,-0.188,-0.02,4.33,1.72
2,37,3700,car,1052.266,993.233,9.321,-0.28,-0.03,4.33,1.72
2,38,3800,car,1053.198,993.192,9.376,-0.363,-0.039,4.33,1.72
2,39,3900,car,1054.135,993.143,9.428,-0.438,-0.046,4.33,1.72
2,40,4000,car,1055.078,993.089,9.477,-0.505,-0.053,4.33,1.72
2,41,4100,car,1056.025,993.029,9.522,-0.565,-0.059,4.33,1.72
2,42,4200,car,1056.977,992.964,9.564,-0.619,-0.065,4.33,1.72
2,43,4300,car,1057.933,992.895,9.603,-0.666,-0.069,4.33,1.72
2,44,4400,car,1058.893,992.822,9.638,-0.707,-0.073,4.33,1.72
2,45,4500,car,1059.856,992.746,9.669,-0.743,-0.077,4.33,1.72
2,46,4600,car,1060.823,992.667,9.696,-0.775,-0.08,4.33,1.72
2,47,4700,car,1061.792,992.585,9.718,-0.803,-0.082,4.33,1.72
2,48,4800,car,1062.764,992.501,9.735,-0.827,-0.085,4.33,1.72
2,49,4900,car,1063.737,992.415,9.746,-0.849,-0.087,4.33,1.72
2,50,5000,car,1064.712,992.327,9.753,-0.868,-0.089,4.33,1.72
2,51,5100,car,1065.687,992.238,9.756,-0.886,-0.091,4.33,1.72
2,52,5200,car,1066.662,992.146,9.756,-0.904,-0.092,4.33,1.72
2,53,5300,car,1067.637,992.053,9.755,-0.921,-0.094,4.33,1.72
3,1,100,car,945.496,1002.546,7.542,-0.939,-0.124,4.12,1.83
3,2,200,car,946.25,1002.443,7.537,-0.979,-0.129,4.12,1.83
3,3,300,car,947.002,1002.336,7.522,-1.021,-0.135,4.12,1.83
3,4,400,car,947.753,1002.225,7.494,-1.066,-0.141,4.12,1.83
3,5,500,car,948.501,1002.108,7.452,-1.112,-0.148,4.12,1.83
3,6,600,car,949.244,1001.985,7.399,-1.16,-0.156,4.12,1.83
3,7,700,car,949.982,1001.857,7.334,-1.21,-0.164,4.12,1.83
3,8,800,car,950.714,1001.723,7.259,-1.263,-0.172,4.12,1.83
3,9,900,car,951.437,1001.582,7.176,-1.32,-0.182,4.12,1.83
3,10,1000,car,952.152,1001.434,7.087,-1.382,-0.193,4.12,1.83
3,11,1100,car,952.857,1001.278,6.993,-1.449,-0.204,4.12,1.83
3,12,1200,car,953.552,1001.113,6.895,-1.522,-0.217,4.12,1.83
3,13,1300,car,954.237,1000.939,6.797,-1.602,-0.231,4.12,1.83
3,14,1400,car,954.912,1000.755,6.698,-1.689,-0.247,4.12,1.83
3,15,1500,car,955.575,1000.561,6.602,-1.783,-0.264,4.12,1.83
3,16,1600,car,956.228,1000.355,6.509,-1.885,-0.282,4.12,1.83
3,17,1700,car,956.871,1000.137,6.422,-1.995,-0.301,4.12,1.83
3,18,1800,car,957.504,999.907,6.341,-2.113,-0.322,4.12,1.83
3,19,1900,car,958.128,999.665,6.268,-2.238,-0.343,4.12,1.83
3,20,2000,car,958.743,999.408,6.202,-2.371,-0.365,4.12,1.83
3,21,2100,car,959.351,999.138,6.142,-2.511,-0.388,4.12,1.83
3,22,2200,car,959.951,998.854,6.088,-2.657,-0.411,4.12,1.83
3,23,2300,car,960.544,998.555,6.036,-2.808,-0.435,4.12,1.83
3,24,2400,car,961.132,998.241,5.984,-2.962,-0.46,4.12,1.83
3,25,2500,car,961.713,997.911,5.929,-3.118,-0.484,4.12,1.83
3,26,2600,car,962.287,997.567,5.868,-3.272,-0.509,4.12,1.83
3,27,2700,car,962.855,997.208,5.8,-3.423,-0.533,4.12,1.83
3,28,2800,car,963.415,996.834,5.72,-3.566,-0.557,4.12,1.83
3,29,2900,car,963.967,996.447,5.628,-3.699,-0.581,4.12,1.83
3,30,3000,car,964.509,996.047,5.522,-3.818,-0.605,4.12,1.83
3,31,3100,car,965.041,995.637,5.399,-3.92,-0.628,4.12,1.83
3,32,3200,car,965.56,995.218,5.26,-4.001,-0.65,4.12,1.83
3,33,3300,car,966.065,994.792,5.104,-4.058,-0.672,4.12,1.83
3,34,3400,car,966.556,994.362,4.932,-4.09,-0.692,4.12,1.83
3,35,3500,car,967.03,993.93,4.745,-4.093,-0.712,4.12,1.83
3,36,3600,car,967.486,993.501,4.545,-4.068,-0.73,4.12,1.83
3,37,3700,car,967.923,993.075,4.335,-4.014,-0.747,4.12,1.83
3,38,3800,car,968.34,992.657,4.117,-3.931,-0.762,4.12,1.83
3,39,3900,car,968.738,992.249,3.895,-3.823,-0.776,4.12,1.83
3,40,4000,car,969.114,991.854,3.671,-3.692,-0.788,4.12,1.83
3,41,4100,car,969.471,991.474,3.45,-3.541,-0.798,4.12,1.83
3,42,4200,car,969.807,991.111,3.233,-3.374,-0.807,4.12,1.83
3,43,4300,car,970.124,990.767,3.022,-3.196,-0.813,4.12,1.83
3,44,4400,car,970.422,990.443,2.821,-3.011,-0.818,4.12,1.83
3,45,4500,car,970.702,990.14,2.63,-2.823,-0.821,4.12,1.83
3,46,4600,car,970.965,989.857,2.45,-2.637,-0.822,4.12,1.83
3,47,4700,car,971.212,989.594,2.283,-2.456,-0.822,4.12,1.83
3,48,4800,car,971.444,989.351,2.129,-2.283,-0.82,4.12,1.83
3,49,4900,car,971.663,989.126,1.988,-2.12,-0.818,4.12,1.83
3,50,5000,car,971.868,988.919,1.86,-1.97,-0.814,4.12,1.83
3,51,5100,car,972.061,988.727,1.745,-1.833,-0.81,4.12,1.83
3,52,5200,car,972.244,988.549,1.642,-1.709,-0.805,4.12,1.83
3,53,5300,car,972.417,988.384,1.552,-1.599,-0.8,4.12,1.83
3,54,5400,car,972.58,988.231,1.473,-1.502,-0.795,4.12,1.83
3,55,5500,car,972.736,988.087,1.405,-1.418,-0.79,4.12,1.83
3,56,5600,car,972.885,987.951,1.346,-1.345,-0.785,4.12,1.83
3,57,5700,car,973.027,987.823,1.297,-1.282,-0.78,4.12,1.83
3,58,5800,car,973.165,987.701,1.256,-1.228,-0.774,4.12,1.83
3,59,5900,car,973.297,987.584,1.222,-1.184,-0.769,4.12,1.83
3,60,6000,car,973.426,987.471,1.196,-1.147,-0.764,4.12,1.83
3,61,6100,car,973.552,987.362,1.176,-1.117,-0.76,4.12,1.83
3,62,6200,car,973.675,987.255,1.163,-1.095,-0.755,4.12,1.83
3,63,6300,car,973.797,987.151,1.157,-1.08,-0.751,4.12,1.83
3,64,6400,car,973.917,987.047,1.157,-1.071,-0.747,4.12,1.83
3,65,6500,car,974.038,986.945,1.164,-1.068,-0.743,4.12,1.83
3,66,6600,car,974.158,986.843,1.176,-1.072,-0.739,4.12,1.83
3,67,6700,car,974.28,986.74,1.195,-1.08,-0.735,4.12,1.83
3,68,6800,car,974.403,986.635,1.219,-1.095,-0.732,4.12,1.83
3,69,6900,car,974.528,986.53,1.249,-1.114,-0.728,4.12,1.83
3,70,7000,car,974.656,986.422,1.283,-1.137,-0.725,4.12,1.83
3,71,7100,car,974.787,986.312,1.322,-1.164,-0.722,4.12,1.83
3,72,7200,car,974.922,986.199,1.365,-1.195,-0.719,4.12,1.83
3,73,7300,car,975.062,986.083,1.41,-1.228,-0.716,4.12,1.83
3,74,7400,car,975.206,985.963,1.458,-1.262,-0.714,4.12,1.83
3,75,7500,car,975.354,985.84,1.506,-1.298,-0.711,4.12,1.83
3,76,7600,car,975.507,985.712,1.554,-1.334,-0.709,4.12,1.83
3,77,7700,car,975.665,985.581,1.601,-1.369,-0.708,4.12,1.83
3,78,7800,car,975.828,985.446,1.646,-1.404,-0.706,4.12,1.83
3,79,7900,car,975.994,985.307,1.69,-1.438,-0.705,4.12,1.83
3,80,8000,car,976.165,985.164,1.732,-1.472,-0.704,4.12,1.83
3,81,8100,car,976.34,985.017,1.772,-1.505,-0.704,4.12,1.83
3,82,8200,car,976.518,984.867,1.812,-1.538,-0.704,4.12,1.83
3,83,8300,car,976.7,984.713,1.851,-1.572,-0.704,4.12,1.83
3,84,8400,car,976.886,984.555,1.89,-1.608,-0.705,4.12,1.83
3,85,8500,car,977.075,984.393,1.931,-1.646,-0.706,4.12,1.83
3,86,8600,car,977.268,984.228,1.974,-1.685,-0.707,4.12,1.83
3,87,8700,car,977.465,984.058,2.019,-1.727,-0.708,4.12,1.83
3,88,8800,car,977.666,983.884,2.065,-1.772,-0.709,4.12,1.83
3,89,8900,car,977.872,983.706,2.114,-1.817,-0.71,4.12,1.83
3,90,9000,car,978.083,983.523,2.164,-1.865,-0.711,4.12,1.83
3,91,9100,car,978.299,983.336,2.216,-1.913,-0.712,4.12,1.83
3,92,9200,car,978.52,983.144,2.269,-1.962,-0.713,4.12,1.83
3,93,9300,car,978.747,982.947,2.323,-2.01,-0.713,4.12,1.83
3,94,9400,car,978.979,982.746,2.378,-2.059,-0.714,4.12,1.83
3,95,9500,car,979.217,982.54,2.435,-2.107,-0.713,4.12,1.83
3,96,9600,car,979.461,982.33,2.494,-2.154,-0.713,4.12,1.83
3,97,9700,car,979.712,982.116,2.554,-2.201,-0.711,4.12,1.83
3,98,9800,car,979.969,981.898,2.618,-2.247,-0.709,4.12,1.83
3,99,9900,car,980.233,981.676,2.684,-2.292,-0.707,4.12,1.83
3,100,10000,car,980.505,981.45,2.754,-2.335,-0.703,4.12,1.83
3,101,10100,car,980.784,981.221,2.827,-2.378,-0.699,4.12,1.83
3,102,10200,car,981.072,980.988,2.904,-2.418,-0.694,4.12,1.83
3,103,10300,car,981.368,980.752,2.985,-2.456,-0.689,4.12,1.83
3,104,10400,car,981.672,980.513,3.068,-2.491,-0.682,4.12,1.83
3,105,10500,car,981.986,980.272,3.153,-2.522,-0.675,4.12,1.83
3,106,10600,car,982.31,980.029,3.241,-2.548,-0.666,4.12,1.83
3,107,10700,car,982.642,979.785,3.329,-2.568,-0.657,4.12,1.83
3,108,10800,car,982.984,979.539,3.418,-2.581,-0.647,4.12,1.83
3,109,10900,car,983.336,979.294,3.506,-2.588,-0.636,4.12,1.83
3,110,11000,car,983.697,979.049,3.594,-2.588,-0.624,4.12,1.83
3,111,11100,car,984.067,978.805,3.68,-2.581,-0.612,4.12,1.83
3,112,11200,car,984.447,978.563,3.766,-2.567,-0.598,4.12,1.83
3,113,11300,car,984.835,978.324,3.85,-2.547,-0.584,4.12,1.83
3,114,11400,car,985.232,978.088,3.933,-2.521,-0.57,4.12,1.83
3,115,11500,car,985.637,977.855,4.017,-2.489,-0.555,4.12,1.83
3,116,11600,car,986.051,977.626,4.1,-2.454,-0.539,4.12,1.83
3,117,11700,car,986.473,977.402,4.185,-2.415,-0.523,4.12,1.83
3,118,11800,car,986.904,977.182,4.272,-2.373,-0.507,4.12,1.83
3,119,11900,car,987.343,976.967,4.362,-2.328,-0.49,4.12,1.83
3,120,12000,car,987.79,976.758,4.456,-2.282,-0.473,4.12,1.83
3,121,12100,car,988.247,976.553,4.554,-2.234,-0.456,4.12,1.83
3,122,12200,car,988.714,976.354,4.658,-2.185,-0.438,4.12,1.83
3,123,12300,car,989.191,976.161,4.768,-2.133,-0.421,4.12,1.83
3,124,12400,car,989.678,975.973,4.882,-2.078,-0.402,4.12,1.83
3,125,12500,car,990.177,975.792,5.001,-2.02,-0.384,4.12,1.83
3,126,12600,car,990.687,975.617,5.123,-1.958,-0.365,4.12,1.83
3,127,12700,car,991.209,975.448,5.246,-1.891,-0.346,4.12,1.83
3,128,12800,car,991.743,975.288,5.369,-1.818,-0.326,4.12,1.83
3,129,12900,car,992.289,975.135,5.491,-1.738,-0.307,4.12,1.83
3,130,13000,car,992.847,974.991,5.61,-1.652,-0.286,4.12,1.83
3,131,13100,car,993.416,974.857,5.725,-1.558,-0.266,4.12,1.83
3,132,13200,car,993.996,974.732,5.836,-1.456,-0.245,4.12,1.83
3,133,13300,car,994.587,974.619,5.941,-1.348,-0.223,4.12,1.83
3,134,13400,car,995.187,974.517,6.043,-1.232,-0.201,4.12,1.83
3,135,13500,car,995.797,974.427,6.139,-1.11,-0.179,4.12,1.83
3,136,13600,car,996.417,974.351,6.232,-0.981,-0.156,4.12,1.83
3,137,13700,car,997.044,974.288,6.321,-0.846,-0.133,4.12,1.83
3,138,13800,car,997.68,974.239,6.405,-0.704,-0.11,4.12,1.83
3,139,13900,car,998.324,974.205,6.485,-0.557,-0.086,4.12,1.83
3,140,14000,car,998.974,974.186,6.56,-0.405,-0.062,4.12,1.83
3,141,14100,car,999.632,974.182,6.629,-0.248,-0.037,4.12,1.83
3,142,14200,car,1000.295,974.194,6.692,-0.088,-0.013,4.12,1.83
3,143,14300,car,1000.964,974.223,6.748,0.077,0.011,4.12,1.83
3,144,14400,car,1001.637,974.268,6.795,0.243,0.036,4.12,1.83
3,145,14500,car,1002.314,974.33,6.833,0.411,0.06,4.12,1.83
3,146,14600,car,1002.994,974.408,6.86,0.579,0.084,4.12,1.83
3,147,14700,car,1003.676,974.502,6.877,0.747,0.108,4.12,1.83
3,148,14800,car,1004.359,974.613,6.882,0.914,0.132,4.12,1.83
3,149,14900,car,1005.041,974.74,6.876,1.078,0.156,4.12,1.83
3,150,15000,car,1005.723,974.883,6.859,1.24,0.179,4.12,1.83
3,151,15100,car,1006.401,975.042,6.832,1.398,0.202,4.12,1.83
3,152,15200,car,1007.077,975.216,6.796,1.553,0.225,4.12,1.83
3,153,15300,car,1007.748,975.405,6.754,1.705,0.247,4.12,1.83
3,154,15400,car,1008.414,975.608,6.706,1.855,0.27,4.12,1.83
3,155,15500,car,1009.075,975.827,6.655,2.001,0.292,4.12,1.83
3,156,15600,car,1009.73,976.059,6.602,2.146,0.314,4.12,1.83
3,157,15700,car,1010.379,976.305,6.549,2.289,0.336,4.12,1.83
3,158,15800,car,1011.022,976.565,6.497,2.431,0.358,4.12,1.83
3,159,15900,car,1011.659,976.839,6.448,2.571,0.379,4.12,1.83
3,160,16000,car,1012.291,977.126,6.402,2.711,0.401,4.12,1.83
3,161,16100,car,1012.919,977.426,6.361,2.849,0.421,4.12,1.83
3,162,16200,car,1013.542,977.738,6.324,2.986,0.441,4.12,1.83
3,163,16300,car,1014.161,978.063,6.292,3.12,0.46,4.12,1.83
3,164,16400,car,1014.777,978.4,6.266,3.252,0.479,4.12,1.83
3,165,16500,car,1015.391,978.749,6.244,3.38,0.496,4.12,1.83
3,166,16600,car,1016.003,979.109,6.227,3.503,0.512,4.12,1.83
3,167,16700,car,1016.615,979.479,6.216,3.619,0.527,4.12,1.83
3,168,16800,car,1017.226,979.859,6.21,3.729,0.541,4.12,1.83
3,169,16900,car,1017.837,980.248,6.209,3.83,0.553,4.12,1.83
3,170,17000,car,1018.45,980.645,6.214,3.923,0.563,4.12,1.83
3,171,17100,car,1019.065,981.049,6.225,4.004,0.572,4.12,1.83
3,172,17200,car,1019.682,981.459,6.242,4.075,0.578,4.12,1.83
3,173,17300,car,1020.302,981.873,6.264,4.135,0.583,4.12,1.83
3,174,17400,car,1020.927,982.292,6.292,4.182,0.587,4.12,1.83
3,175,17500,car,1021.555,982.713,6.325,4.216,0.588,4.12,1.83
3,176,17600,car,1022.189,983.135,6.363,4.237,0.587,4.12,1.83
3,177,17700,car,1022.828,983.557,6.406,4.246,0.585,4.12,1.83
3,178,17800,car,1023.472,983.977,6.452,4.24,0.581,4.12,1.83
3,179,17900,car,1024.122,984.395,6.501,4.222,0.576,4.12,1.83
3,180,18000,car,1024.779,984.809,6.553,4.191,0.569,4.12,1.83
3,181,18100,car,1025.441,985.218,6.608,4.147,0.561,4.12,1.83
3,182,18200,car,1026.111,985.62,6.664,4.092,0.551,4.12,1.83
3,183,18300,car,1026.786,986.015,6.721,4.025,0.54,4.12,1.83
3,184,18400,car,1027.468,986.402,6.781,3.949,0.527,4.12,1.83
3,185,18500,car,1028.157,986.779,6.842,3.863,0.514,4.12,1.83
3,186,18600,car,1028.852,987.146,6.906,3.769,0.5,4.12,1.83
3,187,18700,car,1029.554,987.503,6.974,3.669,0.484,4.12,1.83
3,188,18800,car,1030.262,987.848,7.046,3.563,0.468,4.12,1.83
3,189,18900,car,1030.978,988.181,7.122,3.454,0.451,4.12,1.83
3,190,19000,car,1031.702,988.503,7.203,3.34,0.434,4.12,1.83
3,191,19100,car,1032.433,988.812,7.29,3.224,0.416,4.12,1.83
3,192,19200,car,1033.173,989.109,7.382,3.106,0.398,4.12,1.83
3,193,19300,car,1033.922,989.394,7.478,2.986,0.38,4.12,1.83
3,194,19400,car,1034.68,989.666,7.579,2.865,0.361,4.12,1.83
3,195,19500,car,1035.447,989.926,7.684,2.742,0.343,4.12,1.83
3,196,19600,car,1036.225,990.173,7.794,2.619,0.324,4.12,1.83
3,197,19700,car,1037.013,990.408,7.906,2.495,0.306,4.12,1.83
3,198,19800,car,1037.811,990.63,8.021,2.37,0.287,4.12,1.83
3,199,19900,car,1038.621,990.841,8.138,2.246,0.269,4.12,1.83
3,200,20000,car,1039.442,991.039,8.256,2.121,0.251,4.12,1.83
3,201,20100,car,1040.273,991.225,8.375,1.996,0.234,4.12,1.83
3,202,20200,car,1041.117,991.399,8.493,1.872,0.217,4.12,1.83
3,203,20300,car,1041.971,991.561,8.611,1.749,0.2,4.12,1.83
3,204,20400,car,1042.837,991.712,8.725,1.627,0.184,4.12,1.83
3,205,20500,car,1043.714,991.851,8.836,1.507,0.169,4.12,1.83
3,206,20600,car,1044.601,991.979,8.943,1.389,0.154,4.12,1.83
3,207,20700,car,1045.498,992.096,9.044,1.274,0.14,4.12,1.83
3,208,20800,car,1046.405,992.203,9.139,1.163,0.127,4.12,1.83
3,209,20900,car,1047.322,992.3,9.228,1.056,0.114,4.12,1.83
3,210,21000,car,1048.247,992.387,9.312,0.954,0.102,4.12,1.83
3,211,21100,car,1049.179,992.466,9.39,0.858,0.091,4.12,1.83
3,212,21200,car,1050.12,992.536,9.463,0.768,0.081,4.12,1.83
3,213,21300,car,1051.067,992.598,9.531,0.683,0.072,4.12,1.83
3,214,21400,car,1052.022,992.653,9.597,0.604,0.063,4.12,1.83
3,215,21500,car,1052.982,992.701,9.658,0.531,0.055,4.12,1.83
3,216,21600,car,1053.949,992.743,9.718,0.463,0.048,4.12,1.83
3,217,21700,car,1054.921,992.779,9.774,0.401,0.041,4.12,1.83
3,218,21800,car,1055.899,992.809,9.828,0.343,0.035,4.12,1.83
3,219,21900,car,1056.882,992.835,9.88,0.289,0.029,4.12,1.83
3,220,22000,car,1057.87,992.856,9.928,0.239,0.024,4.12,1.83
3,221,22100,car,1058.863,992.872,9.972,0.193,0.019,4.12,1.83
3,222,22200,car,1059.861,992.885,10.012,0.149,0.015,4.12,1.83
3,223,22300,car,1060.862,992.893,10.046,0.109,0.011,4.12,1.83
3,224,22400,car,1061.867,992.898,10.074,0.072,0.007,4.12,1.83
3,225,22500,car,1062.874,992.9,10.096,0.037,0.004,4.12,1.83
3,226,22600,car,1063.884,992.899,10.113,0.004,0,4.12,1.83
3,227,22700,car,1064.895,992.894,10.123,-0.028,-0.003,4.12,1.83
3,228,22800,car,1065.907,992.887,10.129,-0.059,-0.006,4.12,1.83
3,229,22900,car,1066.92,992.876,10.131,-0.089,-0.009,4.12,1.83
3,230,23000,car,1067.933,992.863,10.131,-0.119,-0.012,4.12,1.83
4,1,100,car,1014.722,1024.143,-7.168,3.81,2.653,4.36,1.78
4,2,200,car,1013.996,1024.505,-7.216,3.712,2.666,4.36,1.78
4,3,300,car,1013.264,1024.856,-7.255,3.598,2.681,4.36,1.78
4,4,400,car,1012.528,1025.193,-7.285,3.468,2.697,4.36,1.78
4,5,500,car,1011.788,1025.516,-7.308,3.325,2.715,4.36,1.78
4,6,600,car,1011.045,1025.823,-7.327,3.171,2.733,4.36,1.78
4,7,700,car,1010.3,1026.112,-7.345,3.009,2.753,4.36,1.78
4,8,800,car,1009.553,1026.384,-7.366,2.84,2.774,4.36,1.78
4,9,900,car,1008.803,1026.636,-7.394,2.666,2.796,4.36,1.78
4,10,1000,car,1008.051,1026.869,-7.431,2.488,2.819,4.36,1.78
4,11,1100,car,1007.295,1027.083,-7.478,2.307,2.842,4.36,1.78
4,12,1200,car,1006.536,1027.278,-7.536,2.122,2.867,4.36,1.78
4,13,1300,car,1005.772,1027.453,-7.604,1.935,2.892,4.36,1.78
4,14,1400,car,1005.002,1027.607,-7.681,1.743,2.918,4.36,1.78
4,15,1500,car,1004.225,1027.742,-7.767,1.549,2.945,4.36,1.78
4,16,1600,car,1003.441,1027.857,-7.857,1.35,2.971,4.36,1.78
4,17,1700,car,1002.649,1027.952,-7.951,1.148,2.998,4.36,1.78
4,18,1800,car,1001.849,1028.026,-8.043,0.942,3.025,4.36,1.78
4,19,1900,car,1001.041,1028.08,-8.133,0.733,3.052,4.36,1.78
4,20,2000,car,1000.225,1028.113,-8.216,0.523,3.078,4.36,1.78
4,21,2100,car,999.402,1028.125,-8.29,0.311,3.104,4.36,1.78
4,22,2200,car,998.573,1028.116,-8.353,0.098,3.13,4.36,1.78
4,23,2300,car,997.738,1028.087,-8.403,-0.115,-3.128,4.36,1.78
4,24,2400,car,996.899,1028.037,-8.437,-0.327,-3.103,4.36,1.78
4,25,2500,car,996.057,1027.967,-8.456,-0.537,-3.078,4.36,1.78
4,26,2600,car,995.215,1027.875,-8.459,-0.746,-3.054,4.36,1.78
4,27,2700,car,994.373,1027.763,-8.445,-0.954,-3.029,4.36,1.78
4,28,2800,car,993.533,1027.631,-8.413,-1.159,-3.005,4.36,1.78
4,29,2900,car,992.698,1027.477,-8.366,-1.364,-2.98,4.36,1.78
4,30,3000,car,991.868,1027.304,-8.304,-1.567,-2.955,4.36,1.78
4,31,3100,car,991.046,1027.109,-8.227,-1.769,-2.93,4.36,1.78
4,32,3200,car,990.233,1026.894,-8.138,-1.97,-2.904,4.36,1.78
4,33,3300,car,989.429,1026.658,-8.036,-2.171,-2.878,4.36,1.78
4,34,3400,car,988.637,1026.401,-7.923,-2.372,-2.851,4.36,1.78
4,35,3500,car,987.858,1026.123,-7.801,-2.573,-2.823,4.36,1.78
4,36,3600,car,987.093,1025.825,-7.669,-2.773,-2.795,4.36,1.78
4,37,3700,car,986.342,1025.506,-7.529,-2.974,-2.765,4.36,1.78
4,38,3800,car,985.607,1025.166,-7.381,-3.173,-2.736,4.36,1.78
4,39,3900,car,984.889,1024.806,-7.225,-3.371,-2.705,4.36,1.78
4,40,4000,car,984.188,1024.426,-7.063,-3.567,-2.674,4.36,1.78
4,41,4100,car,983.505,1024.026,-6.894,-3.76,-2.642,4.36,1.78
4,42,4200,car,982.84,1023.608,-6.721,-3.949,-2.61,4.36,1.78
4,43,4300,car,982.194,1023.171,-6.544,-4.133,-2.578,4.36,1.78
4,44,4400,car,981.567,1022.717,-6.365,-4.31,-2.546,4.36,1.78
4,45,4500,car,980.959,1022.247,-6.186,-4.478,-2.515,4.36,1.78
4,46,4600,car,980.369,1021.762,-6.008,-4.636,-2.484,4.36,1.78
4,47,4700,car,979.797,1021.263,-5.835,-4.784,-2.455,4.36,1.78
4,48,4800,car,979.241,1020.752,-5.667,-4.918,-2.427,4.36,1.78
4,49,4900,car,978.702,1020.231,-5.508,-5.037,-2.401,4.36,1.78
4,50,5000,car,978.176,1019.701,-5.36,-5.141,-2.377,4.36,1.78
4,51,5100,car,977.663,1019.164,-5.226,-5.228,-2.356,4.36,1.78
4,52,5200,car,977.16,1018.621,-5.107,-5.297,-2.338,4.36,1.78
4,53,5300,car,976.665,1018.076,-5.007,-5.348,-2.323,4.36,1.78
4,54,5400,car,976.175,1017.529,-4.926,-5.379,-2.312,4.36,1.78
4,55,5500,car,975.689,1016.982,-4.868,-5.393,-2.305,4.36,1.78
4,56,5600,car,975.204,1016.438,-4.834,-5.388,-2.302,4.36,1.78
4,57,5700,car,974.717,1015.898,-4.824,-5.368,-2.303,4.36,1.78
4,58,5800,car,974.226,1015.363,-4.839,-5.332,-2.308,4.36,1.78
4,59,5900,car,973.729,1014.836,-4.88,-5.283,-2.317,4.36,1.78
4,60,6000,car,973.224,1014.317,-4.946,-5.221,-2.329,4.36,1.78
4,61,6100,car,972.708,1013.808,-5.037,-5.149,-2.345,4.36,1.78
4,62,6200,car,972.179,1013.31,-5.152,-5.066,-2.365,4.36,1.78
4,63,6300,car,971.637,1012.825,-5.289,-4.973,-2.387,4.36,1.78
4,64,6400,car,971.079,1012.353,-5.448,-4.87,-2.412,4.36,1.78
4,65,6500,car,970.505,1011.894,-5.625,-4.758,-2.439,4.36,1.78
4,66,6600,car,969.912,1011.451,-5.819,-4.636,-2.469,4.36,1.78
4,67,6700,car,969.3,1011.023,-6.026,-4.502,-2.5,4.36,1.78
4,68,6800,car,968.668,1010.611,-6.245,-4.358,-2.532,4.36,1.78
4,69,6900,car,968.015,1010.217,-6.471,-4.202,-2.566,4.36,1.78
4,70,7000,car,967.34,1009.84,-6.7,-4.034,-2.6,4.36,1.78
4,71,7100,car,966.645,1009.481,-6.931,-3.856,-2.634,4.36,1.78
4,72,7200,car,965.928,1009.142,-7.159,-3.668,-2.668,4.36,1.78
4,73,7300,car,965.19,1008.822,-7.382,-3.471,-2.702,4.36,1.78
