track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,75,7500,car,988.606,976.63,5.277,-3.844,-0.63,9.61,2.6
1,76,7600,car,989.189,976.336,5.393,-3.694,-0.601,9.61,2.6
1,77,7700,car,989.782,976.061,5.508,-3.539,-0.571,9.61,2.6
1,78,7800,car,990.385,975.804,5.621,-3.378,-0.541,9.61,2.6
1,79,7900,car,990.997,975.566,5.732,-3.211,-0.511,9.61,2.6
1,80,8000,car,991.617,975.349,5.84,-3.039,-0.48,9.61,2.6
1,81,8100,car,992.246,975.151,5.946,-2.861,-0.448,9.61,2.6
1,82,8200,car,992.881,974.973,6.048,-2.678,-0.417,9.61,2.6
1,83,8300,car,993.524,974.816,6.145,-2.49,-0.385,9.61,2.6
1,84,8400,car,994.173,974.68,6.236,-2.296,-0.353,9.61,2.6
1,85,8500,car,994.828,974.565,6.321,-2.098,-0.321,9.61,2.6
1,86,8600,car,995.487,974.47,6.396,-1.896,-0.288,9.61,2.6
1,87,8700,car,996.15,974.397,6.46,-1.691,-0.256,9.61,2.6
1,88,8800,car,996.816,974.344,6.513,-1.482,-0.224,9.61,2.6
1,89,8900,car,997.483,974.312,6.551,-1.273,-0.192,9.61,2.6
1,90,9000,car,998.151,974.301,6.574,-1.062,-0.16,9.61,2.6
1,91,9100,car,998.817,974.309,6.582,-0.854,-0.129,9.61,2.6
1,92,9200,car,999.48,974.336,6.573,-0.648,-0.098,9.61,2.6
1,93,9300,car,1000.139,974.382,6.548,-0.447,-0.068,9.61,2.6
1,94,9400,car,1000.792,974.445,6.509,-0.252,-0.039,9.61,2.6
1,95,9500,car,1001.439,974.525,6.456,-0.064,-0.01,9.61,2.6
1,96,9600,car,1002.077,974.621,6.391,0.115,0.018,9.61,2.6
1,97,9700,car,1002.707,974.731,6.316,0.284,0.045,9.61,2.6
1,98,9800,car,1003.328,974.855,6.234,0.444,0.071,9.61,2.6
1,99,9900,car,1003.938,974.991,6.147,0.594,0.096,9.61,2.6
1,100,10000,car,1004.538,975.138,6.057,0.735,0.121,9.61,2.6
1,101,10100,car,1005.128,975.295,5.966,0.866,0.144,9.61,2.6
1,102,10200,car,1005.708,975.463,5.877,0.989,0.167,9.61,2.6
1,103,10300,car,1006.278,975.639,5.79,1.104,0.188,9.61,2.6
1,104,10400,car,1006.838,975.823,5.708,1.212,0.209,9.61,2.6
1,105,10500,car,1007.39,976.015,5.632,1.315,0.229,9.61,2.6
1,106,10600,car,1007.933,976.215,5.561,1.412,0.249,9.61,2.6
1,107,10700,car,1008.469,976.421,5.498,1.506,0.267,9.61,2.6
1,108,10800,car,1008.999,976.634,5.442,1.597,0.285,9.61,2.6
1,109,10900,car,1009.522,976.854,5.393,1.685,0.303,9.61,2.6
1,110,11000,car,1010.04,977.081,5.352,1.772,0.32,9.61,2.6
1,111,11100,car,1010.554,977.314,5.319,1.859,0.336,9.61,2.6
1,112,11200,car,1011.064,977.555,5.292,1.945,0.352,9.61,2.6
1,113,11300,car,1011.571,977.802,5.271,2.032,0.368,9.61,2.6
1,114,11400,car,1012.076,978.057,5.257,2.119,0.383,9.61,2.6
1,115,11500,car,1012.579,978.319,5.247,2.208,0.398,9.61,2.6
1,116,11600,car,1013.08,978.589,5.241,2.297,0.413,9.61,2.6
1,117,11700,car,1013.581,978.867,5.238,2.387,0.428,9.61,2.6
1,118,11800,car,1014.081,979.153,5.237,2.479,0.442,9.61,2.6
1,119,11900,car,1014.58,979.447,5.238,2.57,0.456,9.61,2.6
1,120,12000,car,1015.08,979.749,5.238,2.662,0.47,9.61,2.6
1,121,12100,car,1015.579,980.059,5.238,2.753,0.484,9.61,2.6
1,122,12200,car,1016.078,980.377,5.234,2.842,0.497,9.61,2.6
1,123,12300,car,1016.576,980.703,5.227,2.928,0.511,9.61,2.6
1,124,12400,car,1017.075,981.036,5.215,3.01,0.524,9.61,2.6
1,125,12500,car,1017.572,981.375,5.197,3.087,0.536,9.61,2.6
1,126,12600,car,1018.068,981.721,5.173,3.158,0.548,9.61,2.6
1,127,12700,car,1018.562,982.072,5.144,3.221,0.559,9.61,2.6
1,128,12800,car,1019.055,982.426,5.109,3.275,0.57,9.61,2.6
1,129,12900,car,1019.545,982.784,5.069,3.321,0.58,9.61,2.6
1,130,13000,car,1020.034,983.143,5.025,3.357,0.589,9.61,2.6
1,131,13100,car,1020.52,983.503,4.977,3.383,0.597,9.61,2.6
1,132,13200,car,1021.003,983.862,4.927,3.398,0.604,9.61,2.6
1,133,13300,car,1021.485,984.219,4.876,3.404,0.609,9.61,2.6
1,134,13400,car,1021.964,984.573,4.824,3.398,0.614,9.61,2.6
1,135,13500,car,1022.441,984.922,4.774,3.383,0.617,9.61,2.6
1,136,13600,car,1022.917,985.265,4.725,3.359,0.618,9.61,2.6
1,137,13700,car,1023.391,985.602,4.679,3.326,0.618,9.61,2.6
1,138,13800,car,1023.864,985.931,4.636,3.285,0.617,9.61,2.6
1,139,13900,car,1024.337,986.252,4.598,3.238,0.614,9.61,2.6
1,140,14000,car,1024.809,986.563,4.564,3.183,0.609,9.61,2.6
1,141,14100,car,1025.28,986.865,4.535,3.124,0.603,9.61,2.6
1,142,14200,car,1025.752,987.157,4.513,3.06,0.596,9.61,2.6
1,143,14300,car,1026.223,987.438,4.495,2.993,0.587,9.61,2.6
1,144,14400,car,1026.695,987.709,4.484,2.922,0.578,9.61,2.6
1,145,14500,car,1027.168,987.968,4.478,2.849,0.567,9.61,2.6
1,146,14600,car,1027.641,988.216,4.477,2.773,0.555,9.61,2.6
1,147,14700,car,1028.116,988.453,4.482,2.696,0.542,9.61,2.6
1,148,14800,car,1028.591,988.679,4.49,2.616,0.528,9.61,2.6
1,149,14900,car,1029.068,988.894,4.501,2.535,0.513,9.61,2.6
1,150,15000,car,1029.546,989.098,4.515,2.452,0.497,9.61,2.6
1,151,15100,car,1030.025,989.29,4.529,2.366,0.481,9.61,2.6
1,152,15200,car,1030.505,989.472,4.543,2.278,0.465,9.61,2.6
1,153,15300,car,1030.985,989.642,4.556,2.187,0.448,9.61,2.6
1,154,15400,car,1031.466,989.801,4.566,2.094,0.43,9.61,2.6
1,155,15500,car,1031.947,989.95,4.573,1.999,0.412,9.61,2.6
1,156,15600,car,1032.428,990.087,4.575,1.902,0.394,9.61,2.6
1,157,15700,car,1032.908,990.213,4.574,1.804,0.376,9.61,2.6
1,158,15800,car,1033.386,990.329,4.567,1.704,0.357,9.61,2.6
1,159,15900,car,1033.863,990.433,4.557,1.604,0.338,9.61,2.6
1,160,16000,car,1034.337,990.527,4.543,1.504,0.32,9.61,2.6
1,161,16100,car,1034.808,990.611,4.525,1.405,0.301,9.61,2.6
1,162,16200,car,1035.276,990.685,4.505,1.306,0.282,9.61,2.6
1,163,16300,car,1035.741,990.748,4.483,1.21,0.264,9.61,2.6
1,164,16400,car,1036.203,990.802,4.461,1.115,0.245,9.61,2.6
1,165,16500,car,1036.66,990.847,4.438,1.023,0.226,9.61,2.6
1,166,16600,car,1037.115,990.882,4.416,0.933,0.208,9.61,2.6
1,167,16700,car,1037.565,990.909,4.396,0.845,0.19,9.61,2.6
1,168,16800,car,1038.013,990.928,4.377,0.76,0.172,9.61,2.6
1,169,16900,car,1038.457,990.938,4.361,0.677,0.154,9.61,2.6
1,170,17000,car,1038.898,990.942,4.348,0.597,0.136,9.61,2.6
1,171,17100,car,1039.337,990.938,4.336,0.519,0.119,9.61,2.6
1,172,17200,car,1039.774,990.927,4.326,0.443,0.102,9.61,2.6
1,173,17300,car,1040.208,990.91,4.315,0.369,0.085,9.61,2.6
1,174,17400,car,1040.641,990.887,4.301,0.297,0.069,9.61,2.6
1,175,17500,car,1041.071,990.858,4.283,0.227,0.053,9.61,2.6
1,176,17600,car,1041.498,990.824,4.258,0.159,0.037,9.61,2.6
1,177,17700,car,1041.923,990.784,4.224,0.095,0.022,9.61,2.6
1,178,17800,car,1042.343,990.741,4.179,0.033,0.008,9.61,2.6
1,179,17900,car,1042.759,990.694,4.123,-0.024,-0.006,9.61,2.6
1,180,18000,car,1043.168,990.644,4.055,-0.077,-0.019,9.61,2.6
1,181,18100,car,1043.571,990.591,3.976,-0.125,-0.031,9.61,2.6
1,182,18200,car,1043.966,990.536,3.888,-0.168,-0.043,9.61,2.6
1,183,18300,car,1044.352,990.479,3.793,-0.205,-0.054,9.61,2.6
1,184,18400,car,1044.728,990.422,3.694,-0.238,-0.064,9.61,2.6
1,185,18500,car,1045.095,990.363,3.596,-0.267,-0.074,9.61,2.6
1,186,18600,car,1045.451,990.304,3.502,-0.292,-0.083,9.61,2.6
1,187,18700,car,1045.799,990.244,3.415,-0.314,-0.092,9.61,2.6
1,188,18800,car,1046.137,990.184,3.34,-0.335,-0.1,9.61,2.6
1,189,18900,car,1046.468,990.122,3.279,-0.355,-0.108,9.61,2.6
1,190,19000,car,1046.792,990.059,3.232,-0.375,-0.116,9.61,2.6
1,191,19100,car,1047.111,989.994,3.2,-0.396,-0.123,9.61,2.6
1,192,19200,car,1047.427,989.928,3.181,-0.418,-0.131,9.61,2.6
1,193,19300,car,1047.74,989.859,3.172,-0.441,-0.138,9.61,2.6
1,194,19400,car,1048.053,989.788,3.169,-0.465,-0.146,9.61,2.6
2,1,100,car,977.883,978.334,0.114,-0.131,-0.855,4.33,1.78
2,2,200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,3,300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,4,400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,5,500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,6,600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,7,700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,8,800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,9,900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,10,1000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,11,1100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,12,1200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,13,1300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,14,1400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,15,1500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,16,1600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,17,1700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,18,1800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,19,1900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,20,2000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,21,2100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,22,2200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,23,2300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,24,2400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,25,2500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,26,2600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,27,2700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,28,2800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,29,2900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,30,3000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,31,3100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,32,3200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,33,3300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,34,3400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,35,3500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,36,3600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,37,3700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,38,3800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,39,3900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,40,4000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,41,4100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,42,4200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,43,4300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,44,4400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,45,4500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,46,4600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,47,4700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,48,4800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,49,4900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,50,5000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,51,5100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,52,5200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,53,5300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,54,5400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,55,5500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,56,5600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,57,5700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,58,5800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,59,5900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,60,6000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,61,6100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,62,6200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,63,6300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,64,6400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,65,6500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,66,6600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,67,6700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,68,6800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,69,6900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,70,7000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,71,7100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,72,7200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,73,7300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,74,7400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,75,7500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,76,7600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,77,7700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,78,7800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,79,7900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,80,8000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,81,8100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,82,8200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,83,8300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,84,8400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,85,8500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,86,8600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,87,8700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,88,8800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,89,8900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,90,9000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,91,9100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,92,9200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,93,9300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,94,9400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,95,9500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,96,9600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,97,9700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,98,9800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,99,9900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,100,10000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,101,10100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,102,10200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,103,10300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,104,10400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,105,10500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,106,10600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,107,10700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,108,10800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,109,10900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,110,11000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,111,11100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,112,11200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,113,11300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,114,11400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,115,11500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,116,11600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,117,11700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,118,11800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,119,11900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,120,12000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,121,12100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,122,12200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,123,12300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,124,12400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,125,12500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,126,12600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,127,12700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,128,12800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,129,12900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,130,13000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,131,13100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,132,13200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,133,13300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,134,13400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,135,13500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,136,13600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,137,13700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,138,13800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,139,13900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,140,14000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,141,14100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,142,14200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,143,14300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,144,14400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,145,14500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,146,14600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,147,14700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,148,14800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,149,14900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,150,15000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,151,15100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,152,15200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,153,15300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,154,15400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,155,15500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,156,15600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,157,15700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,158,15800,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,159,15900,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,160,16000,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,161,16100,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,162,16200,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,163,16300,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,164,16400,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,165,16500,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,166,16600,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
2,167,16700,car,977.939,978.322,0.0,0.0,-0.855,4.33,1.78
