track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,7,700,car,970.084,1014.259,-0.982,-0.704,-2.52,4.4,1.96
2,8,800,car,969.984,1014.185,-0.991,-0.71,-2.52,4.4,1.96
2,9,900,car,969.882,1014.111,-0.998,-0.714,-2.52,4.4,1.96
2,10,1000,car,969.78,1014.037,-1.002,-0.716,-2.521,4.4,1.96
2,11,1100,car,969.678,1013.963,-1.004,-0.716,-2.522,4.4,1.96
2,12,1200,car,969.575,1013.89,-1.002,-0.714,-2.523,4.4,1.96
2,13,1300,car,969.472,1013.818,-0.996,-0.708,-2.524,4.4,1.96
2,14,1400,car,969.369,1013.747,-0.985,-0.699,-2.525,4.4,1.96
2,15,1500,car,969.267,1013.677,-0.971,-0.687,-2.526,4.4,1.96
2,16,1600,car,969.166,1013.61,-0.953,-0.673,-2.527,4.4,1.96
2,17,1700,car,969.067,1013.544,-0.933,-0.656,-2.529,4.4,1.96
2,18,1800,car,968.97,1013.48,-0.911,-0.639,-2.53,4.4,1.96
2,19,1900,car,968.875,1013.418,-0.889,-0.621,-2.531,4.4,1.96
2,20,2000,car,968.783,1013.358,-0.868,-0.605,-2.533,4.4,1.96
2,21,2100,car,968.692,1013.3,-0.85,-0.59,-2.534,4.4,1.96
2,22,2200,car,968.604,1013.243,-0.836,-0.579,-2.536,4.4,1.96
2,23,2300,car,968.518,1013.187,-0.827,-0.571,-2.537,4.4,1.96
2,24,2400,car,968.433,1013.132,-0.825,-0.568,-2.538,4.4,1.96
2,25,2500,car,968.349,1013.077,-0.829,-0.57,-2.539,4.4,1.96
2,26,2600,car,968.264,1013.021,-0.839,-0.576,-2.54,4.4,1.96
2,27,2700,car,968.179,1012.965,-0.857,-0.586,-2.541,4.4,1.96
2,28,2800,car,968.093,1012.907,-0.88,-0.601,-2.542,4.4,1.96
2,29,2900,car,968.004,1012.847,-0.908,-0.62,-2.543,4.4,1.96
2,30,3000,car,967.913,1012.786,-0.941,-0.642,-2.543,4.4,1.96
2,31,3100,car,967.819,1012.722,-0.978,-0.666,-2.543,4.4,1.96
2,32,3200,car,967.722,1012.655,-1.017,-0.693,-2.543,4.4,1.96
2,33,3300,car,967.62,1012.585,-1.058,-0.721,-2.543,4.4,1.96
2,34,3400,car,967.515,1012.512,-1.099,-0.75,-2.543,4.4,1.96
2,35,3500,car,967.406,1012.435,-1.139,-0.779,-2.542,4.4,1.96
2,36,3600,car,967.293,1012.355,-1.178,-0.808,-2.54,4.4,1.96
2,37,3700,car,967.176,1012.271,-1.215,-0.837,-2.539,4.4,1.96
2,38,3800,car,967.055,1012.184,-1.25,-0.865,-2.536,4.4,1.96
2,39,3900,car,966.931,1012.093,-1.281,-0.893,-2.533,4.4,1.96
2,40,4000,car,966.805,1011.998,-1.31,-0.921,-2.529,4.4,1.96
2,41,4100,car,966.676,1011.898,-1.336,-0.95,-2.523,4.4,1.96
2,42,4200,car,966.545,1011.795,-1.359,-0.979,-2.517,4.4,1.96
2,43,4300,car,966.412,1011.687,-1.381,-1.01,-2.51,4.4,1.96
2,44,4400,car,966.277,1011.574,-1.401,-1.043,-2.502,4.4,1.96
2,45,4500,car,966.142,1011.456,-1.421,-1.08,-2.492,4.4,1.96
2,46,4600,car,966.005,1011.334,-1.441,-1.12,-2.481,4.4,1.96
2,47,4700,car,965.868,1011.205,-1.463,-1.165,-2.469,4.4,1.96
2,48,4800,car,965.73,1011.07,-1.485,-1.216,-2.455,4.4,1.96
2,49,4900,car,965.591,1010.929,-1.509,-1.274,-2.441,4.4,1.96
2,50,5000,car,965.452,1010.781,-1.535,-1.339,-2.424,4.4,1.96
2,51,5100,car,965.312,1010.625,-1.562,-1.411,-2.407,4.4,1.96
2,52,5200,car,965.171,1010.461,-1.59,-1.492,-2.388,4.4,1.96
2,53,5300,car,965.029,1010.288,-1.618,-1.582,-2.367,4.4,1.96
2,54,5400,car,964.888,1010.105,-1.644,-1.68,-2.345,4.4,1.96
2,55,5500,car,964.746,1009.911,-1.667,-1.785,-2.322,4.4,1.96
2,56,5600,car,964.605,1009.707,-1.685,-1.898,-2.297,4.4,1.96
2,57,5700,car,964.465,1009.49,-1.696,-2.016,-2.27,4.4,1.96
2,58,5800,car,964.328,1009.262,-1.698,-2.137,-2.242,4.4,1.96
2,59,5900,car,964.193,1009.022,-1.69,-2.261,-2.213,4.4,1.96
2,60,6000,car,964.062,1008.77,-1.67,-2.385,-2.182,4.4,1.96
2,61,6100,car,963.935,1008.506,-1.639,-2.507,-2.15,4.4,1.96
2,62,6200,car,963.815,1008.231,-1.595,-2.626,-2.117,4.4,1.96
2,63,6300,car,963.701,1007.945,-1.541,-2.741,-2.083,4.4,1.96
2,64,6400,car,963.594,1007.649,-1.476,-2.851,-2.049,4.4,1.96
2,65,6500,car,963.495,1007.343,-1.402,-2.955,-2.014,4.4,1.96
2,66,6600,car,963.405,1007.029,-1.322,-3.055,-1.979,4.4,1.96
2,67,6700,car,963.323,1006.706,-1.235,-3.152,-1.944,4.4,1.96
2,68,6800,car,963.251,1006.375,-1.144,-3.246,-1.91,4.4,1.96
2,69,6900,car,963.187,1006.037,-1.049,-3.338,-1.875,4.4,1.96
2,70,7000,car,963.134,1005.691,-0.952,-3.432,-1.841,4.4,1.96
2,71,7100,car,963.089,1005.337,-0.852,-3.527,-1.808,4.4,1.96
2,72,7200,car,963.055,1004.975,-0.749,-3.624,-1.775,4.4,1.96
2,73,7300,car,963.03,1004.605,-0.644,-3.725,-1.742,4.4,1.96
2,74,7400,car,963.015,1004.226,-0.536,-3.829,-1.71,4.4,1.96
2,75,7500,car,963.011,1003.839,-0.425,-3.936,-1.678,4.4,1.96
2,76,7600,car,963.017,1003.442,-0.31,-4.046,-1.647,4.4,1.96
2,77,7700,car,963.034,1003.035,-0.191,-4.155,-1.617,4.4,1.96
2,78,7800,car,963.061,1002.619,-0.069,-4.263,-1.587,4.4,1.96
2,79,7900,car,963.1,1002.193,0.056,-4.367,-1.558,4.4,1.96
2,80,8000,car,963.151,1001.758,0.183,-4.467,-1.53,4.4,1.96
2,81,8100,car,963.212,1001.313,0.311,-4.559,-1.503,4.4,1.96
2,82,8200,car,963.284,1000.861,0.439,-4.642,-1.476,4.4,1.96
2,83,8300,car,963.368,1000.4,0.565,-4.716,-1.451,4.4,1.96
2,84,8400,car,963.462,999.933,0.689,-4.78,-1.428,4.4,1.96
2,85,8500,car,963.567,999.46,0.808,-4.832,-1.405,4.4,1.96
2,86,8600,car,963.681,998.981,0.921,-4.873,-1.384,4.4,1.96
2,87,8700,car,963.804,998.499,1.029,-4.903,-1.364,4.4,1.96
2,88,8800,car,963.936,998.014,1.129,-4.922,-1.345,4.4,1.96
2,89,8900,car,964.076,997.527,1.221,-4.931,-1.328,4.4,1.96
2,90,9000,car,964.223,997.039,1.306,-4.932,-1.312,4.4,1.96
2,91,9100,car,964.376,996.551,1.384,-4.925,-1.297,4.4,1.96
2,92,9200,car,964.536,996.064,1.455,-4.912,-1.283,4.4,1.96
2,93,9300,car,964.701,995.578,1.52,-4.894,-1.27,4.4,1.96
2,94,9400,car,964.871,995.093,1.58,-4.874,-1.257,4.4,1.96
2,95,9500,car,965.047,994.611,1.636,-4.852,-1.246,4.4,1.96
2,96,9600,car,965.227,994.131,1.689,-4.829,-1.234,4.4,1.96
2,97,9700,car,965.412,993.653,1.741,-4.807,-1.223,4.4,1.96
2,98,9800,car,965.601,993.178,1.791,-4.786,-1.213,4.4,1.96
2,99,9900,car,965.795,992.705,1.841,-4.765,-1.202,4.4,1.96
2,100,10000,car,965.994,992.234,1.891,-4.745,-1.192,4.4,1.96
2,101,10100,car,966.198,991.766,1.94,-4.725,-1.181,4.4,1.96
3,1,100,car,974.859,986.923,4.103,-5.069,-0.89,4.39,1.95
3,2,200,car,975.268,986.415,4.1,-5.078,-0.891,4.39,1.95
3,3,300,car,975.677,985.906,4.095,-5.085,-0.893,4.39,1.95
3,4,400,car,976.085,985.396,4.087,-5.09,-0.894,4.39,1.95
3,5,500,car,976.491,984.886,4.077,-5.094,-0.896,4.39,1.95
3,6,600,car,976.897,984.375,4.066,-5.096,-0.897,4.39,1.95
3,7,700,car,977.302,983.864,4.053,-5.098,-0.899,4.39,1.95
3,8,800,car,977.705,983.352,4.04,-5.1,-0.901,4.39,1.95
3,9,900,car,978.107,982.841,4.026,-5.102,-0.903,4.39,1.95
3,10,1000,car,978.507,982.329,4.012,-5.104,-0.905,4.39,1.95
3,11,1100,car,978.906,981.816,3.997,-5.107,-0.907,4.39,1.95
3,12,1200,car,979.303,981.304,3.982,-5.109,-0.909,4.39,1.95
3,13,1300,car,979.699,980.791,3.967,-5.113,-0.911,4.39,1.95
3,14,1400,car,980.092,980.277,3.95,-5.116,-0.913,4.39,1.95
3,15,1500,car,980.484,979.763,3.933,-5.12,-0.916,4.39,1.95
3,16,1600,car,980.874,979.248,3.913,-5.124,-0.919,4.39,1.95
3,17,1700,car,981.262,978.733,3.891,-5.128,-0.922,4.39,1.95
3,18,1800,car,981.647,978.217,3.865,-5.131,-0.925,4.39,1.95
3,19,1900,car,982.028,977.7,3.836,-5.133,-0.929,4.39,1.95
3,20,2000,car,982.407,977.183,3.801,-5.133,-0.933,4.39,1.95
3,21,2100,car,982.781,976.665,3.761,-5.13,-0.938,4.39,1.95
3,22,2200,car,983.15,976.147,3.714,-5.125,-0.944,4.39,1.95
3,23,2300,car,983.514,975.63,3.66,-5.115,-0.95,4.39,1.95
3,24,2400,car,983.871,975.112,3.599,-5.102,-0.956,4.39,1.95
3,25,2500,car,984.222,974.595,3.53,-5.085,-0.964,4.39,1.95
3,26,2600,car,984.564,974.079,3.455,-5.064,-0.972,4.39,1.95
3,27,2700,car,984.899,973.565,3.374,-5.041,-0.981,4.39,1.95
3,28,2800,car,985.224,973.053,3.287,-5.015,-0.991,4.39,1.95
3,29,2900,car,985.539,972.543,3.197,-4.987,-1.001,4.39,1.95
3,30,3000,car,985.844,972.035,3.103,-4.959,-1.012,4.39,1.95
3,31,3100,car,986.14,971.529,3.007,-4.93,-1.023,4.39,1.95
3,32,3200,car,986.424,971.027,2.911,-4.902,-1.035,4.39,1.95
3,33,3300,car,986.699,970.527,2.815,-4.874,-1.047,4.39,1.95
3,34,3400,car,986.964,970.03,2.72,-4.848,-1.06,4.39,1.95
3,35,3500,car,987.218,969.535,2.627,-4.825,-1.072,4.39,1.95
3,36,3600,car,987.464,969.043,2.537,-4.803,-1.085,4.39,1.95
3,37,3700,car,987.7,968.554,2.449,-4.784,-1.098,4.39,1.95
3,38,3800,car,987.927,968.067,2.365,-4.768,-1.11,4.39,1.95
3,39,3900,car,988.146,967.582,2.284,-4.756,-1.123,4.39,1.95
3,40,4000,car,988.357,967.098,2.207,-4.746,-1.136,4.39,1.95
3,41,4100,car,988.56,966.616,2.134,-4.741,-1.148,4.39,1.95
3,42,4200,car,988.756,966.134,2.065,-4.74,-1.16,4.39,1.95
3,43,4300,car,988.946,965.653,1.999,-4.743,-1.172,4.39,1.95
3,44,4400,car,989.129,965.172,1.936,-4.751,-1.184,4.39,1.95
3,45,4500,car,989.306,964.69,1.876,-4.763,-1.196,4.39,1.95
3,46,4600,car,989.477,964.208,1.818,-4.779,-1.207,4.39,1.95
3,47,4700,car,989.642,963.724,1.762,-4.798,-1.219,4.39,1.95
3,48,4800,car,989.801,963.238,1.706,-4.818,-1.231,4.39,1.95
4,1,100,car,1036.326,1003.835,-6.958,4.938,2.524,3.95,1.56
4,2,200,car,1035.635,1004.336,-6.934,4.976,2.519,3.95,1.56
4,3,300,car,1034.946,1004.841,-6.901,5.014,2.513,3.95,1.56
4,4,400,car,1034.262,1005.35,-6.859,5.05,2.507,3.95,1.56
4,5,500,car,1033.582,1005.863,-6.808,5.085,2.5,3.95,1.56
4,6,600,car,1032.908,1006.381,-6.75,5.118,2.493,3.95,1.56
4,7,700,car,1032.24,1006.902,-6.689,5.151,2.485,3.95,1.56
4,8,800,car,1031.578,1007.427,-6.625,5.185,2.478,3.95,1.56
4,9,900,car,1030.923,1007.955,-6.561,5.217,2.47,3.95,1.56
4,10,1000,car,1030.274,1008.486,-6.499,5.25,2.462,3.95,1.56
4,11,1100,car,1029.631,1009.02,-6.439,5.28,2.455,3.95,1.56
4,12,1200,car,1028.994,1009.556,-6.384,5.308,2.448,3.95,1.56
4,13,1300,car,1028.362,1010.094,-6.334,5.333,2.442,3.95,1.56
4,14,1400,car,1027.734,1010.634,-6.289,5.353,2.436,3.95,1.56
4,15,1500,car,1027.109,1011.174,-6.251,5.367,2.432,3.95,1.56
4,16,1600,car,1026.487,1011.714,-6.22,5.375,2.429,3.95,1.56
4,17,1700,car,1025.867,1012.254,-6.196,5.376,2.427,3.95,1.56
4,18,1800,car,1025.248,1012.793,-6.18,5.369,2.426,3.95,1.56
4,19,1900,car,1024.629,1013.329,-6.172,5.354,2.427,3.95,1.56
4,20,2000,car,1024.009,1013.862,-6.172,5.33,2.429,3.95,1.56
4,21,2100,car,1023.388,1014.391,-6.179,5.298,2.433,3.95,1.56
4,22,2200,car,1022.765,1014.915,-6.193,5.256,2.438,3.95,1.56
4,23,2300,car,1022.138,1015.433,-6.214,5.205,2.444,3.95,1.56
4,24,2400,car,1021.509,1015.945,-6.242,5.146,2.452,3.95,1.56
4,25,2500,car,1020.875,1016.449,-6.277,5.079,2.461,3.95,1.56
4,26,2600,car,1020.237,1016.945,-6.318,5.004,2.472,3.95,1.56
4,27,2700,car,1019.594,1017.431,-6.366,4.922,2.483,3.95,1.56
4,28,2800,car,1018.945,1017.908,-6.421,4.833,2.496,3.95,1.56
4,29,2900,car,1018.29,1018.374,-6.482,4.739,2.51,3.95,1.56
4,30,3000,car,1017.628,1018.829,-6.549,4.638,2.525,3.95,1.56
4,31,3100,car,1016.959,1019.273,-6.622,4.531,2.541,3.95,1.56
4,32,3200,car,1016.282,1019.704,-6.7,4.419,2.559,3.95,1.56
4,33,3300,car,1015.597,1020.123,-6.782,4.3,2.577,3.95,1.56
4,34,3400,car,1014.903,1020.528,-6.867,4.174,2.595,3.95,1.56
4,35,3500,car,1014.201,1020.92,-6.955,4.042,2.615,3.95,1.56
4,36,3600,car,1013.49,1021.297,-7.046,3.903,2.636,3.95,1.56
4,37,3700,car,1012.77,1021.658,-7.136,3.756,2.657,3.95,1.56
4,38,3800,car,1012.041,1022.003,-7.226,3.602,2.679,3.95,1.56
4,39,3900,car,1011.304,1022.332,-7.315,3.439,2.702,3.95,1.56
4,40,4000,car,1010.557,1022.643,-7.399,3.269,2.726,3.95,1.56
4,41,4100,car,1009.803,1022.936,-7.478,3.091,2.75,3.95,1.56
4,42,4200,car,1009.042,1023.21,-7.549,2.904,2.774,3.95,1.56
4,43,4300,car,1008.274,1023.464,-7.611,2.709,2.8,3.95,1.56
4,44,4400,car,1007.5,1023.697,-7.662,2.508,2.825,3.95,1.56
4,45,4500,car,1006.722,1023.91,-7.699,2.299,2.851,3.95,1.56
4,46,4600,car,1005.942,1024.101,-7.722,2.085,2.878,3.95,1.56
4,47,4700,car,1005.16,1024.269,-7.727,1.867,2.904,3.95,1.56
4,48,4800,car,1004.378,1024.416,-7.716,1.646,2.931,3.95,1.56
4,49,4900,car,1003.599,1024.54,-7.686,1.424,2.958,3.95,1.56
4,50,5000,car,1002.824,1024.641,-7.639,1.202,2.985,3.95,1.56
4,51,5100,car,1002.055,1024.72,-7.576,0.983,3.013,3.95,1.56
4,52,5200,car,1001.293,1024.777,-7.499,0.768,3.04,3.95,1.56
4,53,5300,car,1000.54,1024.813,-7.408,0.558,3.066,3.95,1.56
4,54,5400,car,999.797,1024.828,-7.308,0.356,3.093,3.95,1.56
4,55,5500,car,999.066,1024.823,-7.2,0.16,3.119,3.95,1.56
4,56,5600,car,998.346,1024.799,-7.086,-0.026,-3.138,3.95,1.56
4,57,5700,car,997.638,1024.757,-6.969,-0.204,-3.112,3.95,1.56
4,58,5800,car,996.944,1024.698,-6.851,-0.374,-3.087,3.95,1.56
4,59,5900,car,996.262,1024.623,-6.733,-0.534,-3.062,3.95,1.56
4,60,6000,car,995.592,1024.532,-6.617,-0.687,-3.038,3.95,1.56
4,61,6100,car,994.935,1024.428,-6.502,-0.831,-3.014,3.95,1.56
4,62,6200,car,994.291,1024.309,-6.389,-0.967,-2.991,3.95,1.56
4,63,6300,car,993.658,1024.179,-6.277,-1.096,-2.969,3.95,1.56
4,64,6400,car,993.037,1024.036,-6.165,-1.216,-2.947,3.95,1.56
4,65,6500,car,992.427,1023.883,-6.054,-1.329,-2.926,3.95,1.56
4,66,6600,car,991.829,1023.719,-5.943,-1.434,-2.905,3.95,1.56
4,67,6700,car,991.243,1023.546,-5.832,-1.531,-2.885,3.95,1.56
4,68,6800,car,990.668,1023.365,-5.722,-1.621,-2.866,3.95,1.56
4,69,6900,car,990.104,1023.176,-5.615,-1.704,-2.847,3.95,1.56
4,70,7000,car,989.551,1022.979,-5.51,-1.78,-2.829,3.95,1.56
4,71,7100,car,989.009,1022.777,-5.409,-1.85,-2.812,3.95,1.56
4,72,7200,car,988.476,1022.568,-5.313,-1.915,-2.796,3.95,1.56
4,73,7300,car,987.953,1022.355,-5.222,-1.974,-2.78,3.95,1.56
4,74,7400,car,987.439,1022.136,-5.137,-2.03,-2.765,3.95,1.56
4,75,7500,car,986.934,1021.913,-5.058,-2.082,-2.751,3.95,1.56
4,76,7600,car,986.436,1021.686,-4.984,-2.131,-2.738,3.95,1.56
4,77,7700,car,985.946,1021.456,-4.917,-2.177,-2.725,3.95,1.56
4,78,7800,car,985.462,1021.221,-4.853,-2.22,-2.713,3.95,1.56
4,79,7900,car,984.984,1020.983,-4.793,-2.261,-2.701,3.95,1.56
4,80,8000,car,984.512,1020.741,-4.736,-2.299,-2.69,3.95,1.56
4,81,8100,car,984.045,1020.497,-4.68,-2.334,-2.679,3.95,1.56
4,82,8200,car,983.584,1020.25,-4.625,-2.365,-2.669,3.95,1.56
4,83,8300,car,983.128,1020.0,-4.569,-2.393,-2.659,3.95,1.56
4,84,8400,car,982.678,1019.748,-4.512,-2.418,-2.65,3.95,1.56
4,85,8500,car,982.234,1019.494,-4.454,-2.439,-2.641,3.95,1.56
4,86,8600,car,981.794,1019.239,-4.394,-2.456,-2.632,3.95,1.56
4,87,8700,car,981.361,1018.982,-4.333,-2.469,-2.624,3.95,1.56
4,88,8800,car,980.934,1018.725,-4.27,-2.479,-2.616,3.95,1.56
4,89,8900,car,980.513,1018.467,-4.206,-2.484,-2.608,3.95,1.56
4,90,9000,car,980.098,1018.209,-4.14,-2.486,-2.601,3.95,1.56
4,91,9100,car,979.689,1017.952,-4.073,-2.484,-2.594,3.95,1.56
4,92,9200,car,979.287,1017.695,-4.004,-2.478,-2.587,3.95,1.56
4,93,9300,car,978.892,1017.439,-3.935,-2.467,-2.582,3.95,1.56
4,94,9400,car,978.503,1017.186,-3.864,-2.452,-2.576,3.95,1.56
4,95,9500,car,978.12,1016.934,-3.792,-2.433,-2.571,3.95,1.56
4,96,9600,car,977.745,1016.686,-3.721,-2.41,-2.567,3.95,1.56
4,97,9700,car,977.375,1016.44,-3.652,-2.383,-2.563,3.95,1.56
4,98,9800,car,977.012,1016.198,-3.584,-2.353,-2.561,3.95,1.56
4,99,9900,car,976.656,1015.96,-3.52,-2.322,-2.559,3.95,1.56
4,100,10000,car,976.304,1015.727,-3.462,-2.289,-2.557,3.95,1.56
4,101,10100,car,975.958,1015.497,-3.409,-2.256,-2.557,3.95,1.56
4,102,10200,car,975.617,1015.273,-3.365,-2.224,-2.558,3.95,1.56
4,103,10300,car,975.279,1015.052,-3.329,-2.194,-2.559,3.95,1.56
4,104,10400,car,974.944,1014.836,-3.303,-2.165,-2.561,3.95,1.56
4,105,10500,car,974.61,1014.623,-3.287,-2.14,-2.564,3.95,1.56
4,106,10600,car,974.278,1014.414,-3.281,-2.117,-2.569,3.95,1.56
4,107,10700,car,973.945,1014.209,-3.285,-2.097,-2.573,3.95,1.56
4,108,10800,car,973.611,1014.007,-3.298,-2.079,-2.579,3.95,1.56
4,109,10900,car,973.275,1013.807,-3.32,-2.062,-2.586,3.95,1.56
4,110,11000,car,972.937,1013.61,-3.349,-2.046,-2.593,3.95,1.56
4,111,11100,car,972.595,1013.416,-3.386,-2.03,-2.601,3.95,1.56
4,112,11200,car,972.248,1013.224,-3.428,-2.014,-2.61,3.95,1.56
4,113,11300,car,971.898,1013.035,-3.474,-1.996,-2.62,3.95,1.56
4,114,11400,car,971.542,1012.848,-3.526,-1.978,-2.63,3.95,1.56
4,115,11500,car,971.181,1012.664,-3.581,-1.958,-2.641,3.95,1.56
4,116,11600,car,970.815,1012.483,-3.64,-1.937,-2.652,3.95,1.56
4,117,11700,car,970.442,1012.305,-3.703,-1.916,-2.664,3.95,1.56
4,118,11800,car,970.063,1012.129,-3.77,-1.893,-2.676,3.95,1.56
4,119,11900,car,969.678,1011.956,-3.841,-1.871,-2.688,3.95,1.56
4,120,12000,car,969.286,1011.786,-3.917,-1.848,-2.701,3.95,1.56
4,121,12100,car,968.887,1011.618,-3.996,-1.826,-2.713,3.95,1.56
4,122,12200,car,968.48,1011.452,-4.079,-1.804,-2.725,3.95,1.56
4,123,12300,car,968.065,1011.289,-4.165,-1.782,-2.737,3.95,1.56
4,124,12400,car,967.641,1011.127,-4.254,-1.761,-2.749,3.95,1.56
4,125,12500,car,967.21,1010.967,-4.344,-1.741,-2.76,3.95,1.56
4,126,12600,car,966.769,1010.809,-4.435,-1.721,-2.772,3.95,1.56
4,127,12700,car,966.32,1010.653,-4.526,-1.701,-2.782,3.95,1.56
4,128,12800,car,965.862,1010.497,-4.616,-1.681,-2.792,3.95,1.56
4,129,12900,car,965.395,1010.343,-4.702,-1.662,-2.802,3.95,1.56
4,130,13000,car,964.92,1010.191,-4.784,-1.643,-2.811,3.95,1.56
4,131,13100,car,964.437,1010.039,-4.861,-1.623,-2.819,3.95,1.56
4,132,13200,car,963.946,1009.889,-4.931,-1.603,-2.827,3.95,1.56
4,133,13300,car,963.449,1009.74,-4.994,-1.582,-2.835,3.95,1.56
4,134,13400,car,962.946,1009.592,-5.049,-1.561,-2.842,3.95,1.56
4,135,13500,car,962.438,1009.446,-5.096,-1.539,-2.848,3.95,1.56
4,136,13600,car,961.926,1009.301,-5.136,-1.516,-2.855,3.95,1.56
4,137,13700,car,961.409,1009.159,-5.168,-1.491,-2.861,3.95,1.56
4,138,13800,car,960.89,1009.018,-5.195,-1.466,-2.867,3.95,1.56
4,139,13900,car,960.368,1008.88,-5.217,-1.44,-2.872,3.95,1.56
4,140,14000,car,959.844,1008.745,-5.235,-1.412,-2.878,3.95,1.56
4,141,14100,car,959.318,1008.612,-5.25,-1.384,-2.884,3.95,1.56
4,142,14200,car,958.791,1008.483,-5.264,-1.354,-2.89,3.95,1.56
4,143,14300,car,958.262,1008.357,-5.276,-1.322,-2.896,3.95,1.56
4,144,14400,car,957.732,1008.234,-5.288,-1.289,-2.902,3.95,1.56
4,145,14500,car,957.201,1008.115,-5.299,-1.254,-2.909,3.95,1.56
4,146,14600,car,956.669,1008.0,-5.309,-1.217,-2.916,3.95,1.56
4,147,14700,car,956.135,1007.89,-5.32,-1.177,-2.924,3.95,1.56
4,148,14800,car,955.601,1007.784,-5.33,-1.135,-2.932,3.95,1.56
4,149,14900,car,955.065,1007.683,-5.342,-1.09,-2.94,3.95,1.56
